location,month,pLocalTransmissionAve,pLocalTransmissionMin,pLocalTransmissionMax,localcases
Atlanta,8/1/2014 0:00,0.97,0.26,1,0
Washington DC,8/1/2014 0:00,0.97,0,1,0
Bonaire,9/1/2014 0:00,0.97,0.58,1,0
Houston,9/1/2014 0:00,0.97,0.26,1,0
Dominican Rep.,3/1/2014 0:00,0.98,0.24,1,0
USVI,3/1/2014 0:00,0.98,0.37,1,0
Cuba,6/1/2014 0:00,0.98,0.67,1,0
Dallas,6/1/2014 0:00,0.98,0.5,1,0
Atlanta,7/1/2014 0:00,0.98,0.45,1,0
Istanbul,7/1/2014 0:00,0.98,0.37,1,0
Cuba,12/1/2014 0:00,0.98,0.07,1,0
Barbados,6/1/2014 0:00,0.99,0.5,1,0
Cuba,7/1/2014 0:00,0.99,0.79,1,0
Houston,7/1/2014 0:00,0.99,0.86,1,0
Cuba,8/1/2014 0:00,0.99,0.68,1,0
Cuba,9/1/2014 0:00,0.99,0.6,1,0
New York,9/1/2014 0:00,0.99,0,1,0
Bonaire,11/1/2014 0:00,0.99,0.83,1,0
Martinique,12/1/2013 0:00,1,1,1,1
Guadeloupe,12/1/2013 0:00,1,1,1,1
St. Barthelemy,12/1/2013 0:00,1,1,1,1
St. Martin,12/1/2013 0:00,1,1,1,1
Dominica,1/1/2014 0:00,1,1,1,1
BVI,1/1/2014 0:00,1,1,1,1
Martinique,1/1/2014 0:00,1,1,1,1
Puerto Rico,1/1/2014 0:00,1,0.51,1,0
Guadeloupe,1/1/2014 0:00,1,1,1,1
St. Barthelemy,1/1/2014 0:00,1,1,1,1
St. Martin,1/1/2014 0:00,1,1,1,1
Anguilla,2/1/2014 0:00,1,1,1,1
Dominica,2/1/2014 0:00,1,1,1,1
BVI,2/1/2014 0:00,1,1,1,1
Martinique,2/1/2014 0:00,1,1,1,1
Puerto Rico,2/1/2014 0:00,1,0.42,1,0
St. Kitts & Nevis,2/1/2014 0:00,1,1,1,1
Guadeloupe,2/1/2014 0:00,1,1,1,1
St. Barthelemy,2/1/2014 0:00,1,1,1,1
St. Martin,2/1/2014 0:00,1,1,1,1
French Guiana,2/1/2014 0:00,1,1,1,1
Anguilla,3/1/2014 0:00,1,1,1,1
Dominica,3/1/2014 0:00,1,1,1,1
BVI,3/1/2014 0:00,1,1,1,1
Martinique,3/1/2014 0:00,1,1,1,1
Puerto Rico,3/1/2014 0:00,1,0.79,1,0
St. Kitts & Nevis,3/1/2014 0:00,1,1,1,1
Guadeloupe,3/1/2014 0:00,1,1,1,1
St. Barthelemy,3/1/2014 0:00,1,1,1,1
St. Martin,3/1/2014 0:00,1,1,1,1
French Guiana,3/1/2014 0:00,1,1,1,1
Antigua,4/1/2014 0:00,1,1,1,1
Anguilla,4/1/2014 0:00,1,1,1,1
St. Vincent & Grenadines,4/1/2014 0:00,1,1,1,1
Dominica,4/1/2014 0:00,1,1,1,1
BVI,4/1/2014 0:00,1,1,1,1
Martinique,4/1/2014 0:00,1,1,1,1
Dominican Rep.,4/1/2014 0:00,1,1,1,1
Puerto Rico,4/1/2014 0:00,1,0.47,1,0
St. Kitts & Nevis,4/1/2014 0:00,1,1,1,1
Guadeloupe,4/1/2014 0:00,1,1,1,1
St. Barthelemy,4/1/2014 0:00,1,1,1,1
St. Martin,4/1/2014 0:00,1,1,1,1
French Guiana,4/1/2014 0:00,1,1,1,1
Antigua,5/1/2014 0:00,1,1,1,1
Anguilla,5/1/2014 0:00,1,1,1,1
Haiti,5/1/2014 0:00,1,1,1,1
St. Vincent & Grenadines,5/1/2014 0:00,1,1,1,1
Dominica,5/1/2014 0:00,1,1,1,1
BVI,5/1/2014 0:00,1,1,1,1
Martinique,5/1/2014 0:00,1,1,1,1
Dominican Rep.,5/1/2014 0:00,1,1,1,1
Puerto Rico,5/1/2014 0:00,1,1,1,1
Miami,5/1/2014 0:00,1,0.5,1,0
St. Kitts & Nevis,5/1/2014 0:00,1,1,1,1
Guadeloupe,5/1/2014 0:00,1,1,1,1
St. Barthelemy,5/1/2014 0:00,1,1,1,1
St. Martin,5/1/2014 0:00,1,1,1,1
St. Lucia,5/1/2014 0:00,1,1,1,1
French Guiana,5/1/2014 0:00,1,1,1,1
Guyana,5/1/2014 0:00,1,1,1,1
Antigua,6/1/2014 0:00,1,1,1,1
Anguilla,6/1/2014 0:00,1,1,1,1
Haiti,6/1/2014 0:00,1,1,1,1
St. Vincent & Grenadines,6/1/2014 0:00,1,1,1,1
Dominica,6/1/2014 0:00,1,1,1,1
BVI,6/1/2014 0:00,1,1,1,1
Martinique,6/1/2014 0:00,1,1,1,1
Fort Lauderdale,6/1/2014 0:00,1,0.75,1,0
Turks & Caicos,6/1/2014 0:00,1,1,1,1
Grenada,6/1/2014 0:00,1,1,1,1
Dominican Rep.,6/1/2014 0:00,1,1,1,1
Puerto Rico,6/1/2014 0:00,1,1,1,1
Miami,6/1/2014 0:00,1,0.95,1,0
St. Kitts & Nevis,6/1/2014 0:00,1,1,1,1
Trinidad & Tobago,6/1/2014 0:00,1,0.72,1,0
Guadeloupe,6/1/2014 0:00,1,1,1,1
St. Barthelemy,6/1/2014 0:00,1,1,1,1
St. Martin,6/1/2014 0:00,1,1,1,1
St. Lucia,6/1/2014 0:00,1,1,1,1
USVI,6/1/2014 0:00,1,1,1,1
French Guiana,6/1/2014 0:00,1,1,1,1
Guyana,6/1/2014 0:00,1,1,1,1
Suriname,6/1/2014 0:00,1,1,1,1
El Salvador,6/1/2014 0:00,1,1,1,1
Antigua,7/1/2014 0:00,1,1,1,1
Aruba,7/1/2014 0:00,1,1,1,1
Anguilla,7/1/2014 0:00,1,1,1,1
Barbados,7/1/2014 0:00,1,1,1,1
Haiti,7/1/2014 0:00,1,1,1,1
St. Vincent & Grenadines,7/1/2014 0:00,1,1,1,1
Cayman Islands,7/1/2014 0:00,1,1,1,1
Dallas,7/1/2014 0:00,1,0.91,1,0
Dominica,7/1/2014 0:00,1,1,1,1
BVI,7/1/2014 0:00,1,1,1,1
New York,7/1/2014 0:00,1,0.68,1,0
Martinique,7/1/2014 0:00,1,1,1,1
Turks & Caicos,7/1/2014 0:00,1,1,1,1
Grenada,7/1/2014 0:00,1,1,1,1
Dominican Rep.,7/1/2014 0:00,1,1,1,1
Puerto Rico,7/1/2014 0:00,1,1,1,1
St. Kitts & Nevis,7/1/2014 0:00,1,1,1,1
Trinidad & Tobago,7/1/2014 0:00,1,1,1,1
Guadeloupe,7/1/2014 0:00,1,1,1,1
St. Barthelemy,7/1/2014 0:00,1,1,1,1
St. Martin,7/1/2014 0:00,1,1,1,1
St. Lucia,7/1/2014 0:00,1,1,1,1
USVI,7/1/2014 0:00,1,1,1,1
Florida,7/1/2014 0:00,1,1,1,1
Costa Rica,7/1/2014 0:00,1,1,1,1
Bahamas,7/1/2014 0:00,1,1,1,1
French Guiana,7/1/2014 0:00,1,1,1,1
Guyana,7/1/2014 0:00,1,1,1,1
Suriname,7/1/2014 0:00,1,1,1,1
Venezuela,7/1/2014 0:00,1,1,1,1
El Salvador,7/1/2014 0:00,1,1,1,1
Panama,7/1/2014 0:00,1,1,1,1
Antigua,8/1/2014 0:00,1,1,1,1
Aruba,8/1/2014 0:00,1,1,1,1
Anguilla,8/1/2014 0:00,1,1,1,1
Barbados,8/1/2014 0:00,1,1,1,1
Haiti,8/1/2014 0:00,1,1,1,1
St. Vincent & Grenadines,8/1/2014 0:00,1,1,1,1
Curacao,8/1/2014 0:00,1,1,1,1
Cayman Islands,8/1/2014 0:00,1,1,1,1
Dallas,8/1/2014 0:00,1,0.81,1,0
Dominica,8/1/2014 0:00,1,1,1,1
BVI,8/1/2014 0:00,1,1,1,1
New York,8/1/2014 0:00,1,0.33,1,0
Martinique,8/1/2014 0:00,1,1,1,1
Turks & Caicos,8/1/2014 0:00,1,1,1,1
Grenada,8/1/2014 0:00,1,1,1,1
Houston,8/1/2014 0:00,1,0.79,1,0
Jamaica,8/1/2014 0:00,1,1,1,1
Dominican Rep.,8/1/2014 0:00,1,1,1,1
Puerto Rico,8/1/2014 0:00,1,1,1,1
St. Kitts & Nevis,8/1/2014 0:00,1,1,1,1
Trinidad & Tobago,8/1/2014 0:00,1,1,1,1
Guadeloupe,8/1/2014 0:00,1,1,1,1
St. Barthelemy,8/1/2014 0:00,1,1,1,1
St. Martin,8/1/2014 0:00,1,1,1,1
St. Lucia,8/1/2014 0:00,1,1,1,1
USVI,8/1/2014 0:00,1,1,1,1
Florida,8/1/2014 0:00,1,1,1,1
Costa Rica,8/1/2014 0:00,1,1,1,1
Bahamas,8/1/2014 0:00,1,1,1,1
French Guiana,8/1/2014 0:00,1,1,1,1
Guyana,8/1/2014 0:00,1,1,1,1
Suriname,8/1/2014 0:00,1,1,1,1
Venezuela,8/1/2014 0:00,1,1,1,1
El Salvador,8/1/2014 0:00,1,1,1,1
Panama,8/1/2014 0:00,1,1,1,1
Antigua,9/1/2014 0:00,1,1,1,1
Aruba,9/1/2014 0:00,1,1,1,1
Anguilla,9/1/2014 0:00,1,1,1,1
Barbados,9/1/2014 0:00,1,1,1,1
Haiti,9/1/2014 0:00,1,1,1,1
St. Vincent & Grenadines,9/1/2014 0:00,1,1,1,1
Curacao,9/1/2014 0:00,1,1,1,1
Cayman Islands,9/1/2014 0:00,1,1,1,1
Dominica,9/1/2014 0:00,1,1,1,1
BVI,9/1/2014 0:00,1,1,1,1
Martinique,9/1/2014 0:00,1,1,1,1
Turks & Caicos,9/1/2014 0:00,1,1,1,1
Grenada,9/1/2014 0:00,1,1,1,1
Jamaica,9/1/2014 0:00,1,1,1,1
Dominican Rep.,9/1/2014 0:00,1,1,1,1
Puerto Rico,9/1/2014 0:00,1,1,1,1
St. Kitts & Nevis,9/1/2014 0:00,1,1,1,1
Trinidad & Tobago,9/1/2014 0:00,1,1,1,1
Guadeloupe,9/1/2014 0:00,1,1,1,1
St. Barthelemy,9/1/2014 0:00,1,1,1,1
St. Martin,9/1/2014 0:00,1,1,1,1
St. Lucia,9/1/2014 0:00,1,1,1,1
USVI,9/1/2014 0:00,1,1,1,1
Colombia,9/1/2014 0:00,1,1,1,1
Florida,9/1/2014 0:00,1,1,1,1
Amapa,9/1/2014 0:00,1,1,1,1
Bahia,9/1/2014 0:00,1,1,1,1
Guatemala,9/1/2014 0:00,1,1,1,1
Costa Rica,9/1/2014 0:00,1,1,1,1
Bahamas,9/1/2014 0:00,1,1,1,1
French Guiana,9/1/2014 0:00,1,1,1,1
Guyana,9/1/2014 0:00,1,1,1,1
Suriname,9/1/2014 0:00,1,1,1,1
Venezuela,9/1/2014 0:00,1,1,1,1
El Salvador,9/1/2014 0:00,1,1,1,1
Panama,9/1/2014 0:00,1,1,1,1
Antigua,10/1/2014 0:00,1,1,1,1
Aruba,10/1/2014 0:00,1,1,1,1
Anguilla,10/1/2014 0:00,1,1,1,1
Barbados,10/1/2014 0:00,1,1,1,1
Haiti,10/1/2014 0:00,1,1,1,1
St. Vincent & Grenadines,10/1/2014 0:00,1,1,1,1
Curacao,10/1/2014 0:00,1,1,1,1
Cayman Islands,10/1/2014 0:00,1,1,1,1
Dominica,10/1/2014 0:00,1,1,1,1
BVI,10/1/2014 0:00,1,1,1,1
Martinique,10/1/2014 0:00,1,1,1,1
Turks & Caicos,10/1/2014 0:00,1,1,1,1
Grenada,10/1/2014 0:00,1,1,1,1
Jamaica,10/1/2014 0:00,1,1,1,1
Dominican Rep.,10/1/2014 0:00,1,1,1,1
Puerto Rico,10/1/2014 0:00,1,1,1,1
Montserrat,10/1/2014 0:00,1,1,1,1
St. Kitts & Nevis,10/1/2014 0:00,1,1,1,1
Trinidad & Tobago,10/1/2014 0:00,1,1,1,1
Guadeloupe,10/1/2014 0:00,1,1,1,1
St. Barthelemy,10/1/2014 0:00,1,1,1,1
St. Martin,10/1/2014 0:00,1,1,1,1
St. Lucia,10/1/2014 0:00,1,1,1,1
USVI,10/1/2014 0:00,1,1,1,1
Colombia,10/1/2014 0:00,1,1,1,1
Florida,10/1/2014 0:00,1,1,1,1
Amapa,10/1/2014 0:00,1,1,1,1
Bahia,10/1/2014 0:00,1,1,1,1
Guatemala,10/1/2014 0:00,1,1,1,1
Costa Rica,10/1/2014 0:00,1,1,1,1
Bahamas,10/1/2014 0:00,1,1,1,1
French Guiana,10/1/2014 0:00,1,1,1,1
Guyana,10/1/2014 0:00,1,1,1,1
Suriname,10/1/2014 0:00,1,1,1,1
Venezuela,10/1/2014 0:00,1,1,1,1
El Salvador,10/1/2014 0:00,1,1,1,1
Panama,10/1/2014 0:00,1,1,1,1
Minas Gerais,10/1/2014 0:00,1,1,1,1
Nicaragua,10/1/2014 0:00,1,1,1,1
Paraguay,10/1/2014 0:00,1,1,1,1
Antigua,11/1/2014 0:00,1,1,1,1
Aruba,11/1/2014 0:00,1,1,1,1
Anguilla,11/1/2014 0:00,1,1,1,1
Barbados,11/1/2014 0:00,1,1,1,1
Belize,11/1/2014 0:00,1,1,1,1
Haiti,11/1/2014 0:00,1,1,1,1
St. Vincent & Grenadines,11/1/2014 0:00,1,1,1,1
Curacao,11/1/2014 0:00,1,1,1,1
Cayman Islands,11/1/2014 0:00,1,1,1,1
Cuba,11/1/2014 0:00,1,0.78,1,0
Dominica,11/1/2014 0:00,1,1,1,1
BVI,11/1/2014 0:00,1,1,1,1
Martinique,11/1/2014 0:00,1,1,1,1
Turks & Caicos,11/1/2014 0:00,1,1,1,1
Grenada,11/1/2014 0:00,1,1,1,1
Jamaica,11/1/2014 0:00,1,1,1,1
Dominican Rep.,11/1/2014 0:00,1,1,1,1
Puerto Rico,11/1/2014 0:00,1,1,1,1
Montserrat,11/1/2014 0:00,1,1,1,1
St. Kitts & Nevis,11/1/2014 0:00,1,1,1,1
Trinidad & Tobago,11/1/2014 0:00,1,1,1,1
Guadeloupe,11/1/2014 0:00,1,1,1,1
St. Barthelemy,11/1/2014 0:00,1,1,1,1
St. Martin,11/1/2014 0:00,1,1,1,1
St. Lucia,11/1/2014 0:00,1,1,1,1
USVI,11/1/2014 0:00,1,1,1,1
Colombia,11/1/2014 0:00,1,1,1,1
Florida,11/1/2014 0:00,1,1,1,1
Amapa,11/1/2014 0:00,1,1,1,1
Bahia,11/1/2014 0:00,1,1,1,1
Guatemala,11/1/2014 0:00,1,1,1,1
Costa Rica,11/1/2014 0:00,1,1,1,1
Bahamas,11/1/2014 0:00,1,1,1,1
French Guiana,11/1/2014 0:00,1,1,1,1
Guyana,11/1/2014 0:00,1,1,1,1
Suriname,11/1/2014 0:00,1,1,1,1
Venezuela,11/1/2014 0:00,1,1,1,1
El Salvador,11/1/2014 0:00,1,1,1,1
Panama,11/1/2014 0:00,1,1,1,1
Minas Gerais,11/1/2014 0:00,1,1,1,1
Honduras,11/1/2014 0:00,1,1,1,1
Nicaragua,11/1/2014 0:00,1,1,1,1
Mato Grosso do Sul,11/1/2014 0:00,1,1,1,1
Paraguay,11/1/2014 0:00,1,1,1,1
Chiapas,11/1/2014 0:00,1,1,1,1
Antigua,12/1/2014 0:00,1,1,1,1
Aruba,12/1/2014 0:00,1,1,1,1
Anguilla,12/1/2014 0:00,1,1,1,1
Barbados,12/1/2014 0:00,1,1,1,1
Belize,12/1/2014 0:00,1,1,1,1
Haiti,12/1/2014 0:00,1,1,1,1
St. Vincent & Grenadines,12/1/2014 0:00,1,1,1,1
Curacao,12/1/2014 0:00,1,1,1,1
Cayman Islands,12/1/2014 0:00,1,1,1,1
Dominica,12/1/2014 0:00,1,1,1,1
BVI,12/1/2014 0:00,1,1,1,1
Martinique,12/1/2014 0:00,1,1,1,1
Turks & Caicos,12/1/2014 0:00,1,1,1,1
Grenada,12/1/2014 0:00,1,1,1,1
Jamaica,12/1/2014 0:00,1,1,1,1
Dominican Rep.,12/1/2014 0:00,1,1,1,1
Puerto Rico,12/1/2014 0:00,1,1,1,1
Montserrat,12/1/2014 0:00,1,1,1,1
St. Kitts & Nevis,12/1/2014 0:00,1,1,1,1
Trinidad & Tobago,12/1/2014 0:00,1,1,1,1
Guadeloupe,12/1/2014 0:00,1,1,1,1
St. Barthelemy,12/1/2014 0:00,1,1,1,1
St. Martin,12/1/2014 0:00,1,1,1,1
St. Lucia,12/1/2014 0:00,1,1,1,1
USVI,12/1/2014 0:00,1,1,1,1
Colombia,12/1/2014 0:00,1,1,1,1
Florida,12/1/2014 0:00,1,1,1,1
Amapa,12/1/2014 0:00,1,1,1,1
Bahia,12/1/2014 0:00,1,1,1,1
Guatemala,12/1/2014 0:00,1,1,1,1
Costa Rica,12/1/2014 0:00,1,1,1,1
Bahamas,12/1/2014 0:00,1,1,1,1
French Guiana,12/1/2014 0:00,1,1,1,1
Guyana,12/1/2014 0:00,1,1,1,1
Suriname,12/1/2014 0:00,1,1,1,1
Venezuela,12/1/2014 0:00,1,1,1,1
El Salvador,12/1/2014 0:00,1,1,1,1
Panama,12/1/2014 0:00,1,1,1,1
Minas Gerais,12/1/2014 0:00,1,1,1,1
Honduras,12/1/2014 0:00,1,1,1,1
Nicaragua,12/1/2014 0:00,1,1,1,1
Mato Grosso do Sul,12/1/2014 0:00,1,1,1,1
Ecuador,12/1/2014 0:00,1,1,1,1
Paraguay,12/1/2014 0:00,1,1,1,1
Chiapas,12/1/2014 0:00,1,1,1,1
Guerrero,12/1/2014 0:00,1,1,1,1
Oaxaca,12/1/2014 0:00,1,1,1,1
Sinaloa,12/1/2014 0:00,1,1,1,1
Sonora,12/1/2014 0:00,1,1,1,1
Antigua,1/1/2015 0:00,1,1,1,1
Aruba,1/1/2015 0:00,1,1,1,1
Anguilla,1/1/2015 0:00,1,1,1,1
Barbados,1/1/2015 0:00,1,1,1,1
"Distrito Federal, BR",1/1/2015 0:00,1,1,1,1
Belize,1/1/2015 0:00,1,1,1,1
Haiti,1/1/2015 0:00,1,1,1,1
St. Vincent & Grenadines,1/1/2015 0:00,1,1,1,1
Curacao,1/1/2015 0:00,1,1,1,1
Cayman Islands,1/1/2015 0:00,1,1,1,1
Dominica,1/1/2015 0:00,1,1,1,1
BVI,1/1/2015 0:00,1,1,1,1
Martinique,1/1/2015 0:00,1,1,1,1
Turks & Caicos,1/1/2015 0:00,1,1,1,1
Grenada,1/1/2015 0:00,1,1,1,1
Jamaica,1/1/2015 0:00,1,1,1,1
Dominican Rep.,1/1/2015 0:00,1,1,1,1
Puerto Rico,1/1/2015 0:00,1,1,1,1
Montserrat,1/1/2015 0:00,1,1,1,1
St. Kitts & Nevis,1/1/2015 0:00,1,1,1,1
Trinidad & Tobago,1/1/2015 0:00,1,1,1,1
Guadeloupe,1/1/2015 0:00,1,1,1,1
St. Barthelemy,1/1/2015 0:00,1,1,1,1
St. Martin,1/1/2015 0:00,1,1,1,1
St. Lucia,1/1/2015 0:00,1,1,1,1
USVI,1/1/2015 0:00,1,1,1,1
Colombia,1/1/2015 0:00,1,1,1,1
Florida,1/1/2015 0:00,1,1,1,1
Amapa,1/1/2015 0:00,1,1,1,1
Bahia,1/1/2015 0:00,1,1,1,1
Guatemala,1/1/2015 0:00,1,1,1,1
Costa Rica,1/1/2015 0:00,1,1,1,1
Bahamas,1/1/2015 0:00,1,1,1,1
French Guiana,1/1/2015 0:00,1,1,1,1
Guyana,1/1/2015 0:00,1,1,1,1
Suriname,1/1/2015 0:00,1,1,1,1
Venezuela,1/1/2015 0:00,1,1,1,1
El Salvador,1/1/2015 0:00,1,1,1,1
Panama,1/1/2015 0:00,1,1,1,1
Minas Gerais,1/1/2015 0:00,1,1,1,1
Honduras,1/1/2015 0:00,1,1,1,1
Nicaragua,1/1/2015 0:00,1,1,1,1
Mato Grosso do Sul,1/1/2015 0:00,1,1,1,1
Ecuador,1/1/2015 0:00,1,1,1,1
Paraguay,1/1/2015 0:00,1,1,1,1
Chiapas,1/1/2015 0:00,1,1,1,1
Guerrero,1/1/2015 0:00,1,1,1,1
Oaxaca,1/1/2015 0:00,1,1,1,1
Sinaloa,1/1/2015 0:00,1,1,1,1
Sonora,1/1/2015 0:00,1,1,1,1
Antigua,2/1/2015 0:00,1,1,1,1
Aruba,2/1/2015 0:00,1,1,1,1
Anguilla,2/1/2015 0:00,1,1,1,1
Barbados,2/1/2015 0:00,1,1,1,1
"Distrito Federal, BR",2/1/2015 0:00,1,1,1,1
Belize,2/1/2015 0:00,1,1,1,1
Haiti,2/1/2015 0:00,1,1,1,1
St. Vincent & Grenadines,2/1/2015 0:00,1,1,1,1
Curacao,2/1/2015 0:00,1,1,1,1
Cayman Islands,2/1/2015 0:00,1,1,1,1
Dominica,2/1/2015 0:00,1,1,1,1
BVI,2/1/2015 0:00,1,1,1,1
Martinique,2/1/2015 0:00,1,1,1,1
Turks & Caicos,2/1/2015 0:00,1,1,1,1
Grenada,2/1/2015 0:00,1,1,1,1
Jamaica,2/1/2015 0:00,1,1,1,1
Dominican Rep.,2/1/2015 0:00,1,1,1,1
Puerto Rico,2/1/2015 0:00,1,1,1,1
Montserrat,2/1/2015 0:00,1,1,1,1
St. Kitts & Nevis,2/1/2015 0:00,1,1,1,1
Trinidad & Tobago,2/1/2015 0:00,1,1,1,1
Guadeloupe,2/1/2015 0:00,1,1,1,1
St. Barthelemy,2/1/2015 0:00,1,1,1,1
St. Martin,2/1/2015 0:00,1,1,1,1
St. Lucia,2/1/2015 0:00,1,1,1,1
USVI,2/1/2015 0:00,1,1,1,1
Colombia,2/1/2015 0:00,1,1,1,1
Florida,2/1/2015 0:00,1,1,1,1
Amapa,2/1/2015 0:00,1,1,1,1
Bahia,2/1/2015 0:00,1,1,1,1
Guatemala,2/1/2015 0:00,1,1,1,1
Costa Rica,2/1/2015 0:00,1,1,1,1
Bahamas,2/1/2015 0:00,1,1,1,1
French Guiana,2/1/2015 0:00,1,1,1,1
Guyana,2/1/2015 0:00,1,1,1,1
Suriname,2/1/2015 0:00,1,1,1,1
Venezuela,2/1/2015 0:00,1,1,1,1
El Salvador,2/1/2015 0:00,1,1,1,1
Panama,2/1/2015 0:00,1,1,1,1
Minas Gerais,2/1/2015 0:00,1,1,1,1
Honduras,2/1/2015 0:00,1,1,1,1
Nicaragua,2/1/2015 0:00,1,1,1,1
Mato Grosso do Sul,2/1/2015 0:00,1,1,1,1
Ecuador,2/1/2015 0:00,1,1,1,1
Paraguay,2/1/2015 0:00,1,1,1,1
Goias,2/1/2015 0:00,1,1,1,1
Roraima,2/1/2015 0:00,1,1,1,1
Chiapas,2/1/2015 0:00,1,1,1,1
Guerrero,2/1/2015 0:00,1,1,1,1
Oaxaca,2/1/2015 0:00,1,1,1,1
Sinaloa,2/1/2015 0:00,1,1,1,1
Sonora,2/1/2015 0:00,1,1,1,1
Antigua,3/1/2015 0:00,1,1,1,1
Aruba,3/1/2015 0:00,1,1,1,1
Anguilla,3/1/2015 0:00,1,1,1,1
Barbados,3/1/2015 0:00,1,1,1,1
"Distrito Federal, BR",3/1/2015 0:00,1,1,1,1
Belize,3/1/2015 0:00,1,1,1,1
Haiti,3/1/2015 0:00,1,1,1,1
St. Vincent & Grenadines,3/1/2015 0:00,1,1,1,1
Curacao,3/1/2015 0:00,1,1,1,1
Cayman Islands,3/1/2015 0:00,1,1,1,1
Dominica,3/1/2015 0:00,1,1,1,1
BVI,3/1/2015 0:00,1,1,1,1
Martinique,3/1/2015 0:00,1,1,1,1
Turks & Caicos,3/1/2015 0:00,1,1,1,1
Grenada,3/1/2015 0:00,1,1,1,1
Jamaica,3/1/2015 0:00,1,1,1,1
Dominican Rep.,3/1/2015 0:00,1,1,1,1
Puerto Rico,3/1/2015 0:00,1,1,1,1
Montserrat,3/1/2015 0:00,1,1,1,1
St. Kitts & Nevis,3/1/2015 0:00,1,1,1,1
Trinidad & Tobago,3/1/2015 0:00,1,1,1,1
Guadeloupe,3/1/2015 0:00,1,1,1,1
St. Barthelemy,3/1/2015 0:00,1,1,1,1
St. Martin,3/1/2015 0:00,1,1,1,1
St. Lucia,3/1/2015 0:00,1,1,1,1
USVI,3/1/2015 0:00,1,1,1,1
Colombia,3/1/2015 0:00,1,1,1,1
Florida,3/1/2015 0:00,1,1,1,1
Amapa,3/1/2015 0:00,1,1,1,1
Bahia,3/1/2015 0:00,1,1,1,1
Guatemala,3/1/2015 0:00,1,1,1,1
Costa Rica,3/1/2015 0:00,1,1,1,1
Bahamas,3/1/2015 0:00,1,1,1,1
French Guiana,3/1/2015 0:00,1,1,1,1
Guyana,3/1/2015 0:00,1,1,1,1
Suriname,3/1/2015 0:00,1,1,1,1
Venezuela,3/1/2015 0:00,1,1,1,1
El Salvador,3/1/2015 0:00,1,1,1,1
Panama,3/1/2015 0:00,1,1,1,1
Minas Gerais,3/1/2015 0:00,1,1,1,1
Honduras,3/1/2015 0:00,1,1,1,1
Nicaragua,3/1/2015 0:00,1,1,1,1
Mato Grosso do Sul,3/1/2015 0:00,1,1,1,1
Ecuador,3/1/2015 0:00,1,1,1,1
Paraguay,3/1/2015 0:00,1,1,1,1
Goias,3/1/2015 0:00,1,1,1,1
Roraima,3/1/2015 0:00,1,1,1,1
Chiapas,3/1/2015 0:00,1,1,1,1
Guerrero,3/1/2015 0:00,1,1,1,1
Oaxaca,3/1/2015 0:00,1,1,1,1
Sinaloa,3/1/2015 0:00,1,1,1,1
Sonora,3/1/2015 0:00,1,1,1,1
Bolivia,3/1/2015 0:00,1,1,1,1
Antigua,4/1/2015 0:00,1,1,1,1
Aruba,4/1/2015 0:00,1,1,1,1
Anguilla,4/1/2015 0:00,1,1,1,1
Barbados,4/1/2015 0:00,1,1,1,1
"Distrito Federal, BR",4/1/2015 0:00,1,1,1,1
Belize,4/1/2015 0:00,1,1,1,1
Haiti,4/1/2015 0:00,1,1,1,1
St. Vincent & Grenadines,4/1/2015 0:00,1,1,1,1
Curacao,4/1/2015 0:00,1,1,1,1
Cayman Islands,4/1/2015 0:00,1,1,1,1
Dominica,4/1/2015 0:00,1,1,1,1
BVI,4/1/2015 0:00,1,1,1,1
Martinique,4/1/2015 0:00,1,1,1,1
Turks & Caicos,4/1/2015 0:00,1,1,1,1
Grenada,4/1/2015 0:00,1,1,1,1
Jamaica,4/1/2015 0:00,1,1,1,1
Dominican Rep.,4/1/2015 0:00,1,1,1,1
Puerto Rico,4/1/2015 0:00,1,1,1,1
Montserrat,4/1/2015 0:00,1,1,1,1
St. Kitts & Nevis,4/1/2015 0:00,1,1,1,1
Trinidad & Tobago,4/1/2015 0:00,1,1,1,1
Guadeloupe,4/1/2015 0:00,1,1,1,1
St. Barthelemy,4/1/2015 0:00,1,1,1,1
St. Martin,4/1/2015 0:00,1,1,1,1
St. Lucia,4/1/2015 0:00,1,1,1,1
USVI,4/1/2015 0:00,1,1,1,1
Colombia,4/1/2015 0:00,1,1,1,1
Florida,4/1/2015 0:00,1,1,1,1
Amapa,4/1/2015 0:00,1,1,1,1
Bahia,4/1/2015 0:00,1,1,1,1
Guatemala,4/1/2015 0:00,1,1,1,1
Costa Rica,4/1/2015 0:00,1,1,1,1
Bahamas,4/1/2015 0:00,1,1,1,1
French Guiana,4/1/2015 0:00,1,1,1,1
Guyana,4/1/2015 0:00,1,1,1,1
Suriname,4/1/2015 0:00,1,1,1,1
Venezuela,4/1/2015 0:00,1,1,1,1
El Salvador,4/1/2015 0:00,1,1,1,1
Panama,4/1/2015 0:00,1,1,1,1
Minas Gerais,4/1/2015 0:00,1,1,1,1
Honduras,4/1/2015 0:00,1,1,1,1
Nicaragua,4/1/2015 0:00,1,1,1,1
Mato Grosso do Sul,4/1/2015 0:00,1,1,1,1
Ecuador,4/1/2015 0:00,1,1,1,1
Paraguay,4/1/2015 0:00,1,1,1,1
Goias,4/1/2015 0:00,1,1,1,1
Roraima,4/1/2015 0:00,1,1,1,1
Coahuila,4/1/2015 0:00,1,1,1,1
Colima,4/1/2015 0:00,1,1,1,1
